time_ms,Omega_ctrl_Hz
0.17700000,5807.68717327
0.17720000,5816.86191789
0.17740000,5825.93011998
0.17760000,5834.89133254
0.17780000,5843.74511202
0.17800000,5852.49101842
0.17820000,5861.12861526
0.17840000,5869.65746960
0.17860000,5878.07715207
0.17880000,5886.38723690
0.17900000,5894.58730192
0.17920000,5902.67692856
0.17940000,5910.65570193
0.17960000,5918.52321076
0.17980000,5926.27904747
0.18000000,5933.92280817
0.18020000,5941.45409268
0.18040000,5948.87250454
0.18060000,5956.17765106
0.18080000,5963.36914326
0.18100000,5970.44659599
0.18120000,5977.40962786
0.18140000,5984.25786129
0.18160000,5990.99092254
0.18180000,5997.60844171
0.18200000,6004.11005275
0.18220000,6010.49539349
0.18240000,6016.76410565
0.18260000,6022.91583486
0.18280000,6028.95023065
0.18300000,6034.86694652
0.18320000,6040.66563990
0.18340000,6046.34597218
0.18360000,6051.90760876
0.18380000,6057.35021902
0.18400000,6062.67347634
0.18420000,6067.87705815
0.18440000,6072.96064590
0.18460000,6077.92392511
0.18480000,6082.76658537
0.18500000,6087.48832034
0.18520000,6092.08882780
0.18540000,6096.56780961
0.18560000,6100.92497177
0.18580000,6105.16002444
0.18600000,6109.27268189
0.18620000,6113.26266260
0.18640000,6117.12968918
0.18660000,6120.87348847
0.18680000,6124.49379151
0.18700000,6127.99033353
0.18720000,6131.36285401
0.18740000,6134.61109666
0.18760000,6137.73480947
0.18780000,6140.73374467
0.18800000,6143.60765877
0.18820000,6146.35631258
0.18840000,6148.97947120
0.18860000,6151.47690405
0.18880000,6153.84838488
0.18900000,6156.09369176
0.18920000,6158.21260712
0.18940000,6160.20491773
0.18960000,6162.07041476
0.18980000,6163.80889372
0.19000000,6165.42015455
0.19020000,6166.90400155
0.19040000,6168.26024345
0.19060000,6169.48869341
0.19080000,6170.58916899
0.19100000,6171.56149223
0.19120000,6172.40548957
0.19140000,6173.12099195
0.19160000,6173.70783477
0.19180000,6174.16585788
0.19200000,6174.49490565
0.19220000,6174.69482692
0.19240000,6174.76547505
0.19260000,6174.70670790
0.19280000,6174.51838786
0.19300000,6174.20038184
0.19320000,6173.75256130
0.19340000,6173.17480222
0.19360000,6172.46698515
0.19380000,6171.62899520
0.19400000,6170.66072205
0.19420000,6169.56205994
0.19440000,6168.33290769
0.19460000,6166.97316873
0.19480000,6165.48275107
0.19500000,6163.86156733
0.19520000,6162.10953472
0.19540000,6160.22657508
0.19560000,6158.21261488
0.19580000,6156.06758519
0.19600000,6153.79142174
0.19620000,6151.38406488
0.19640000,6148.84545960
0.19660000,6146.17555556
0.19680000,6143.37430707
0.19700000,6140.44167308
0.19720000,6137.37761721
0.19740000,6134.18210777
0.19760000,6130.85511773
0.19780000,6127.39662473
0.19800000,6123.80661110
0.19820000,6120.08506385
0.19840000,6116.23197470
0.19860000,6112.24734003
0.19880000,6108.13116096
0.19900000,6103.88344327
0.19920000,6099.50419747
0.19940000,6094.99343877
0.19960000,6090.35118708
0.19980000,6085.57746704
0.20000000,6080.67230800
0.20020000,6075.63574403
0.20040000,6070.46781390
0.20060000,6065.16856113
0.20080000,6059.73803394
0.20100000,6054.17628531
0.20120000,6048.48337291
0.20140000,6042.65935917
0.20160000,6036.70431122
0.20180000,6030.61830095
0.20200000,6024.40140497
0.20220000,6018.05370461
0.20240000,6011.57528596
0.20260000,6004.96623984
0.20280000,5998.22666178
0.20300000,5991.35665207
0.20320000,5984.35631573
0.20340000,5977.22576251
0.20360000,5969.96510689
0.20380000,5962.57446810
0.20400000,5955.05397008
0.20420000,5947.40374152
0.20440000,5939.62391585
0.20460000,5931.71463120
0.20480000,5923.67603045
0.20500000,5915.50826120
0.20520000,5907.21147579
0.20540000,5898.78583126
0.20560000,5890.23148939
0.20580000,5881.54861666
0.20600000,5872.73738430
0.20620000,5863.79796822
0.20640000,5854.73054906
0.20660000,5845.53531217
0.20680000,5836.21244760
0.20700000,5826.76215011
0.20720000,5817.18461915
0.20740000,5807.48005886
0.20760000,5797.64867810
0.20780000,5787.69069040
0.20800000,5777.60631397
0.20820000,5767.39577172
0.20840000,5757.05929121
0.20860000,5746.59710469
0.20880000,5736.00944907
0.20900000,5725.29656593
0.20920000,5714.45870150
0.20940000,5703.49610667
0.20960000,5692.40903696
0.20980000,5681.19775255
0.21000000,5669.86251824
0.21020000,5658.40360348
0.21040000,5646.82128233
0.21060000,5635.11583347
0.21080000,5623.28754018
0.21100000,5611.33669038
0.21120000,5599.26357654
0.21140000,5587.06849576
0.21160000,5574.75174972
0.21180000,5562.31364466
0.21200000,5549.75449140
0.21220000,5537.07460533
0.21240000,5524.27430638
0.21260000,5511.35391904
0.21280000,5498.31377234
0.21300000,5485.15419984
0.21320000,5471.87553962
0.21340000,5458.47813428
0.21360000,5444.96233091
0.21380000,5431.32848113
0.21400000,5417.57694102
0.21420000,5403.70807115
0.21440000,5389.72223657
0.21460000,5375.61980678
0.21480000,5361.40115574
0.21500000,5347.06666183
0.21520000,5332.61670790
0.21540000,5318.05168120
0.21560000,5303.37197338
0.21580000,5288.57798052
0.21600000,5273.67010308
0.21620000,5258.64874589
0.21640000,5243.51431818
0.21660000,5228.26723350
0.21680000,5212.90790978
0.21700000,5197.43676927
0.21720000,5181.85423855
0.21740000,5166.16074852
0.21760000,5150.35673438
